Manufacturer,MFR Part #,Product Description, Retail / MSRP , Dealer Actual Cost ,Dealers Discount from list,Proposed GSA Price (w/o IFF Fee),GSA Discount % from List,Proposed GSA Price (with IFF of .75%),Country of Origin,Warranty
Signamax,065-79SXEDMG-H,1000BaseSX Hrd 2km MM 1310nm, $410.00 , $190.65 ,54%, $224.29 ,45%, $225.99 ,Made in Taiwan,1 Year
Signamax,065-79SXMG,1000BaseSX SFP (Mini-GBIC), $130.00 , $60.45 ,54%, $71.12 ,45%, $71.66 ,Made in Taiwan,1 Year
Signamax,065-79SXMGD,1000BaseSX SFP w/diags..MM/LC, $210.00 , $97.65 ,54%, $114.88 ,45%, $115.75 ,Made in Taiwan,1 Year
Signamax,065-79SXMG-H,1000BaseSX Hardened, $300.00 , $139.50 ,54%, $164.12 ,45%, $165.36 ,Made in Taiwan,1 Year
Signamax,065-79XDMG,1000BaseXD SFP Module 1550nm," $1,200.00 ", $558.00 ,54%, $656.47 ,45%, $661.43 ,Made in Taiwan,1 Year
Signamax,065-79ZXMG,1000BaseZX SFP Module 1550nm," $1,400.00 ", $651.00 ,54%, $765.88 ,45%, $771.67 ,Made in Taiwan,1 Year
Signamax,065-79ZXMG-H,1000BaseLX Hrd 80km 1550nm," $1,300.00 ", $604.50 ,54%, $711.18 ,45%, $716.55 ,Made in Taiwan,1 Year
Signamax,065-80LR10G10KM,10 GbE LR SFP+ Module w/DDM," $1,100.00 ", $511.50 ,54%, $601.76 ,45%, $606.31 ,Made in Taiwan,1 Year
Signamax,065-80SR10G300M,10 GbE SR SFP+ Module w/DDM, $550.00 , $255.75 ,54%, $300.88 ,45%, $303.16 ,Made in Taiwan,1 Year
Signamax,065-82LR10G10KM,10 GbE LR XFP Module w/DDM," $1,600.00 ", $744.00 ,54%, $875.29 ,45%, $881.91 ,Made in Taiwan,1 Year
Signamax,065-82LR10G40KM,10 GbE LR XFP Module w/DDM," $5,100.00 "," $2,371.50 ",54%," $2,790.00 ",45%," $2,811.08 ",Made in Taiwan,1 Year
Signamax,065-82SR10G300M,10 GbE SR XFP Module w/DDM," $1,200.00 ", $558.00 ,54%, $656.47 ,45%, $661.43 ,Made in Taiwan,1 Year
Signamax,098-1100FLCR,"100BaseFX Fiber NIC, REALTEK", $210.00 , $97.65 ,54%, $114.88 ,45%, $115.75 ,Made in Taiwan,1 Year
Signamax,098-1100FLPBRACK,Low profile bracket for, $6.80 , $3.16 ,54%, $3.72 ,45%, $3.75 ,Made in Taiwan,1 Year
Signamax,098-1100FMT,100BaseFX PCI Fiber Card, $250.00 , $116.25 ,54%, $136.76 ,45%, $137.80 ,Made in Taiwan,1 Year
Signamax,098-1100FMTR,100BaseFX PCI Fiber Card, $210.00 , $97.65 ,54%, $114.88 ,45%, $115.75 ,Made in Taiwan,1 Year
Signamax,098-1100FMTRDM,10/100BaseT/TX / 100BaseFX, $168.00 , $78.12 ,54%, $91.91 ,45%, $92.60 ,Made in Taiwan,1 Year
Signamax,098-1100FSCR,100BaseFX PCI Fiber Card, $138.00 , $64.17 ,54%, $75.49 ,45%, $76.06 ,Made in Taiwan,1 Year
Signamax,098-1100FSCRDM,10/100BaseT/TX / 100BaseFX, $200.00 , $93.00 ,54%, $109.41 ,45%, $110.24 ,Made in Taiwan,1 Year
Signamax,098-1100FSMR,100BaseFX PCI Fiber Card, $398.00 , $185.07 ,54%, $217.73 ,45%, $219.37 ,Made in Taiwan,1 Year
Signamax,098-1100FSTR,100BaseFX PCI Fiber Card, $138.00 , $64.17 ,54%, $75.49 ,45%, $76.06 ,Made in Taiwan,1 Year
Signamax,098-1100FSTRDM,10/100BaseT/TX / 100BaseFX, $200.00 , $93.00 ,54%, $109.41 ,45%, $110.24 ,Made in Taiwan,1 Year
Signamax,100-DS3P,Designation Strips for (7), $5.67 , $2.64 ,54%, $3.10 ,45%, $3.13 ,Made in U.S.A,1 Year
Signamax,100JP-12L,(P) 100 Pair 110 Block Pre-, $124.36 , $57.83 ,54%, $68.03 ,45%, $68.55 ,Made in U.S.A,1 Year
Signamax,100PR-3MX03,100-Pair Wall Mount Panel, $237.17 , $110.29 ,54%, $129.75 ,45%, $130.73 ,Made in U.S.A,1 Year
Signamax,100PR-4MX03,100-Pair Wall Mount Panel w/4, $237.26 , $110.32 ,54%, $129.79 ,45%, $130.77 ,Made in U.S.A,1 Year
Signamax,100PR-5MB-18,100-Pair Wall Mount Panel w/5-, $264.56 , $123.02 ,54%, $144.73 ,45%, $145.82 ,Made in U.S.A,1 Year
Signamax,100PR-5MB-33,100 Pr. Wall Mount Block, $244.84 , $113.85 ,54%, $133.94 ,45%, $134.95 ,Made in U.S.A,1 Year
Signamax,100PR-5MX03,100-Pair Wall Mount Panel, $227.51 , $105.79 ,54%, $124.46 ,45%, $125.40 ,Made in U.S.A,1 Year
Signamax,106A-2,2-Port 106 Type Keystone, $1.30 , $0.60 ,54%, $0.71 ,45%, $0.72 ,Made in Taiwan,1 Year
Signamax,106A-2-WH,2-Port 106 Type Keystone, $1.30 , $0.60 ,54%, $0.71 ,45%, $0.72 ,Made in Taiwan,1 Year
Signamax,106A-4,4-Port 106 Type Keystone, $1.30 , $0.60 ,54%, $0.71 ,45%, $0.72 ,Made in Taiwan,1 Year
Signamax,106A-4-WH,4-Port 106 Type Keystone, $1.30 , $0.60 ,54%, $0.71 ,45%, $0.72 ,Made in Taiwan,1 Year
Signamax,110-110-6,110 to 110 4 Pair Cat5 Cable, $11.27 , $5.24 ,54%, $6.17 ,45%, $6.21 ,Made in Taiwan,1 Year
Signamax,110-1PRP,Category 5e 1-Pair 110 Field, $1.30 , $0.60 ,54%, $0.71 ,45%, $0.72 ,Made in Taiwan,1 Year
Signamax,110-45-10,110 to RJ45 4 pair Cat5 cable, $15.10 , $7.02 ,54%, $8.26 ,45%, $8.32 ,Made in Taiwan,1 Year
Signamax,110-45-20,110 to RJ45 4 pair CAT5 cable, $18.10 , $8.42 ,54%, $9.90 ,45%, $9.98 ,Made in Taiwan,1 Year
Signamax,110-4PRH,4-pair replacement head with, $29.00 , $13.49 ,54%, $15.86 ,45%, $15.98 ,Made in Taiwan,1 Year
Signamax,110-4PRP,Category 5e 4-Pair 110 Field, $3.00 , $1.40 ,54%, $1.64 ,45%, $1.65 ,Made in Taiwan,1 Year
Signamax,110-4PRT,4-pair 110 impact tool for 110, $98.00 , $45.57 ,54%, $53.61 ,45%, $54.02 ,Made in Taiwan,1 Year
Signamax,110-5PRT,5-Pair Term. Tool for, $98.00 , $45.57 ,54%, $53.61 ,45%, $54.02 ,Made in Taiwan,1 Year
Signamax,1106-4PRH,4-Pair 110 Impact Tool, $44.30 , $20.60 ,54%, $24.23 ,45%, $24.42 ,Made in Taiwan,1 Year
Signamax,1106-4PRP,Category 6 4-Pair 110 Field, $4.70 , $2.19 ,54%, $2.57 ,45%, $2.59 ,Made in Taiwan,1 Year
Signamax,1106-4PRT,4-Pair Term. Tool for 4-Pair, $129.00 , $59.99 ,54%, $70.57 ,45%, $71.10 ,Made in Taiwan,1 Year
Signamax,110-C4-452-45-1MB,"(P) AT&T kk 1 pair, 110-RJ45", $14.07 , $6.54 ,54%, $7.70 ,45%, $7.76 ,Made in U.S.A,1 Year
Signamax,110-C4-452-45-2.5MB,"(P) AT&T kk 1 pair, 110-RJ45", $15.79 , $7.34 ,54%, $8.64 ,45%, $8.70 ,Made in U.S.A,1 Year
Signamax,110-C4-452-45-5MB,"(P)AT&T kk 1 pair, 110-RJ45", $18.31 , $8.52 ,54%, $10.02 ,45%, $10.09 ,Made in U.S.A,1 Year
Signamax,110CB-4PR,Category 5e 4-Pair 110 IDC, $0.74 , $0.34 ,54%, $0.40 ,45%, $0.41 ,Made in Taiwan,1 Year
Signamax,110CB-5PR,Category 5e 5-Pair 110 IDC, $1.00 , $0.47 ,54%, $0.55 ,45%, $0.55 ,Made in Taiwan,1 Year
Signamax,110-CMT-L,Patch Cord and Cable Mgmt., $6.90 , $3.21 ,54%, $3.77 ,45%, $3.80 ,Made in Taiwan,1 Year
Signamax,110-DS5P,Designation Label W/Holder For, $4.70 , $2.19 ,54%, $2.57 ,45%, $2.59 ,Made in Taiwan,1 Year
Signamax,110-RMCMT,Rack Mount Patch Cord and, $48.00 , $22.32 ,54%, $26.26 ,45%, $26.46 ,Made in U.S.A,1 Year
Signamax,110WB-100PR,Cat 5e 100-Pair 110 Wiring, $11.00 , $5.12 ,54%, $6.02 ,45%, $6.06 ,Made in Taiwan,1 Year
Signamax,110WB-100PR-L,Cat 5e 100-Pair 110 Wiring, $13.60 , $6.32 ,54%, $7.44 ,45%, $7.50 ,Made in Taiwan,1 Year
Signamax,110WB-300PR,Cat 5e 300-Pair 110 Wiring, $33.70 , $15.67 ,54%, $18.44 ,45%, $18.58 ,Made in Taiwan,1 Year
Signamax,110WB-300PR-L,Cat 5e 300-Pair 110 Wiring, $41.00 , $19.07 ,54%, $22.43 ,45%, $22.60 ,Made in Taiwan,1 Year
Signamax,110WB-50PR,Cat 5e 50-Pair 110 Wiring, $5.60 , $2.60 ,54%, $3.06 ,45%, $3.09 ,Made in Taiwan,1 Year
Signamax,110WB-50PR-L,Cat 5e 50-Pair 110 Wiring, $7.00 , $3.26 ,54%, $3.83 ,45%, $3.86 ,Made in Taiwan,1 Year
Signamax,110WB6-288PR,Category 6 288-Pair 110 Wiring, $39.00 , $18.14 ,54%, $21.34 ,45%, $21.50 ,Made in Taiwan,1 Year
Signamax,110WB6-288PR-L,Category 6 288-Pair 110 Wiring, $42.50 , $19.76 ,54%, $23.25 ,45%, $23.43 ,Made in Taiwan,1 Year
Signamax,110WB6-48PR,Category 6 48-Pair 110 Wiring, $6.00 , $2.79 ,54%, $3.28 ,45%, $3.31 ,Made in Taiwan,1 Year
Signamax,110WB6-48PR-L,Category 6 48-Pair 110 Wiring, $7.40 , $3.44 ,54%, $4.05 ,45%, $4.08 ,Made in Taiwan,1 Year
Signamax,110WB6-96PR,Category 6 96-Pair 110 Wiring, $15.70 , $7.30 ,54%, $8.59 ,45%, $8.65 ,Made in Taiwan,1 Year
Signamax,110WB6-96PR-L,Category 6 96-Pair 110 Wiring, $15.70 , $7.30 ,54%, $8.59 ,45%, $8.65 ,Made in Taiwan,1 Year
Signamax,110WB6A-192PR-L,CAT6A 192-pair 110 wiring, $78.00 , $36.27 ,54%, $42.67 ,45%, $42.99 ,Made in Taiwan,1 Year
Signamax,110WB6A-32PR-L,CAT6A 32-pair 110 wiring, $13.40 , $6.23 ,54%, $7.33 ,45%, $7.39 ,Made in Taiwan,1 Year
Signamax,110WB6A-64PR-L,CAT6A 64-pair 110 wiring, $26.80 , $12.46 ,54%, $14.66 ,45%, $14.77 ,Made in Taiwan,1 Year
Signamax,1185FAN,Spare Individual Fan Assembly, $22.00 , $10.23 ,54%, $12.04 ,45%, $12.13 ,Made in Taiwan,1 Year
Signamax,12458-C4U,12-Port Category 3 RJ-45 8W, $76.00 , $35.34 ,54%, $41.58 ,45%, $41.89 ,Made in U.S.A,1 Year
Signamax,12458-C6,12-Port Category 6 Patch Panel, $111.76 , $51.97 ,54%, $61.14 ,45%, $61.60 ,Made in U.S.A,1 Year
Signamax,12458FT-C5E,12-Port Category 5e Feed-Thru, $90.00 , $41.85 ,54%, $49.24 ,45%, $49.61 ,Made in U.S.A,1 Year
Signamax,12458JPL-C5E,12-Port Category 5e Jack Panel, $41.00 , $19.07 ,54%, $22.43 ,45%, $22.60 ,Made in Taiwan,1 Year
Signamax,12458JPL-C5E-L,12-PORT CATEGORY 5E JACK PANEL, $90.00 , $41.85 ,54%, $49.24 ,45%, $49.61 ,Made in U.S.A,1 Year
Signamax,12458JPL-C6C,12-Port Category 6 Jack Panel, $57.00 , $26.51 ,54%, $31.18 ,45%, $31.42 ,Made in Taiwan,1 Year
Signamax,12458JPL-C6C-L,12-PORT CATEGORY 6 JACK PANEL, $106.00 , $49.29 ,54%, $57.99 ,45%, $58.43 ,Made in U.S.A,1 Year
Signamax,12458M-C5E,12-Port Category 5e Mini Panel, $66.00 , $30.69 ,54%, $36.11 ,45%, $36.38 ,Made in Taiwan,1 Year
Signamax,12458MD-C5E,12-Port Category 5e Patch, $78.00 , $36.27 ,54%, $42.67 ,45%, $42.99 ,Made in Taiwan,1 Year
Signamax,12458MD-C6C,12-Port Category 6+ Patch, $107.00 , $49.76 ,54%, $58.54 ,45%, $58.98 ,Made in Taiwan,1 Year
Signamax,12458MH-C5E,12-Port Category 5e Mini, $92.00 , $42.78 ,54%, $50.33 ,45%, $50.71 ,Made in U.S.A,1 Year
Signamax,12458MH-C6,12-Port Category 6 Mini Hinged, $110.00 , $51.15 ,54%, $60.18 ,45%, $60.63 ,Made in U.S.A,1 Year
Signamax,12BNC75-FT,12-Port 75 Ohm BNC Feed-Thru, $81.00 , $37.67 ,54%, $44.31 ,45%, $44.65 ,Made in U.S.A,1 Year
Signamax,12BNC-FT,12-Port BNC Feed-Thru, $73.00 , $33.95 ,54%, $39.94 ,45%, $40.24 ,Made in U.S.A,1 Year
Signamax,12F-FT,12-Port F Type Connector, $61.00 , $28.37 ,54%, $33.37 ,45%, $33.62 ,Made in U.S.A,1 Year
Signamax,12MC5E-FT,12-Port Category 5e Feed-Thru, $68.00 , $31.62 ,54%, $37.20 ,45%, $37.48 ,Made in U.S.A,1 Year
Signamax,12MHC5E-FT,12-Port Category 5e Feed-Thru, $78.00 , $36.27 ,54%, $42.67 ,45%, $42.99 ,Made in U.S.A,1 Year
Signamax,12MTRJ-FT,12-Port (24-Fiber) MT-RJ MM, $116.00 , $53.94 ,54%, $63.46 ,45%, $63.94 ,Made in U.S.A,1 Year
Signamax,12SC-FT,12-Port (12-Fiber) SC MM, $81.00 , $37.67 ,54%, $44.31 ,45%, $44.65 ,Made in U.S.A,1 Year
Signamax,12SC-FT-C,12-fiber Simplex SC SM, $82.00 , $38.13 ,54%, $44.86 ,45%, $45.20 ,Made in U.S.A,1 Year
Signamax,12ST-FT,12-Port (12-Fiber) ST MM, $77.00 , $35.81 ,54%, $42.12 ,45%, $42.44 ,Made in U.S.A,1 Year
Signamax,12U-M89,12-Port  Unloaded Multimedia, $37.00 , $17.21 ,54%, $20.24 ,45%, $20.39 ,Made in U.S.A,1 Year
Signamax,12U-MH,12-Port Unloaded Multimedia, $45.50 , $21.16 ,54%, $24.89 ,45%, $25.08 ,Made in U.S.A,1 Year
Signamax,12U-MMP,12-Port Unloaded Standard, $44.00 , $20.46 ,54%, $24.07 ,45%, $24.25 ,Made in U.S.A,1 Year
Signamax,16458FT-C5E,16-Port Category 5e Feed-Thru, $114.00 , $53.01 ,54%, $62.36 ,45%, $62.84 ,Made in U.S.A,1 Year
Signamax,16458FT-C6,16-Port Category 6 Standard-, $148.20 , $68.91 ,54%, $81.07 ,45%, $81.69 ,Made in U.S.A,1 Year
Signamax,16BNC75-FT,16-Port 75 Ohm BNC Feed-Thru, $98.00 , $45.57 ,54%, $53.61 ,45%, $54.02 ,Made in U.S.A,1 Year
Signamax,16BNC-FT,16-Port BNC Feed-Thru, $88.00 , $40.92 ,54%, $48.14 ,45%, $48.50 ,Made in U.S.A,1 Year
Signamax,16F-FT,16-Port F Type Connector, $71.00 , $33.02 ,54%, $38.84 ,45%, $39.13 ,Made in U.S.A,1 Year
Signamax,16MTRJ-FT,16-Port (32-Fiber) MT-RJ MM, $144.00 , $66.96 ,54%, $78.78 ,45%, $79.37 ,Made in U.S.A,1 Year
Signamax,16SC-FT,16-Port (16-Fiber) SC MM, $96.00 , $44.64 ,54%, $52.52 ,45%, $52.91 ,Made in U.S.A,1 Year
Signamax,16ST-FT,16-Port (16-Fiber) ST MM, $91.00 , $42.32 ,54%, $49.78 ,45%, $50.16 ,Made in U.S.A,1 Year
Signamax,16STS-FT,16-fiber (16-simplex) ST SM, $128.00 , $59.52 ,54%, $70.02 ,45%, $70.55 ,Made in U.S.A,1 Year
Signamax,16U-MMP,16-Port Unloaded Standard, $46.00 , $21.39 ,54%, $25.16 ,45%, $25.35 ,Made in U.S.A,1 Year
Signamax,24112-C3FU,24-Port Cat 3 RJ-11 2W Telco, $105.00 , $48.83 ,54%, $57.44 ,45%, $57.88 ,Made in U.S.A,1 Year
Signamax,24112-C3MU,24-Port Cat 3 RJ-11 2W Telco, $105.00 , $48.83 ,54%, $57.44 ,45%, $57.88 ,Made in U.S.A,1 Year
Signamax,24114-C3MU,24-Port Cat 3 RJ-11 4W Telco, $118.00 , $54.87 ,54%, $64.55 ,45%, $65.04 ,Made in U.S.A,1 Year
Signamax,24116-C3FU,(P)24 port Cat3 RJ12 6w/Female, $143.94 , $66.93 ,54%, $78.74 ,45%, $79.34 ,Made in Taiwan,1 Year
Signamax,24116-C4U,24-Port Category 3 RJ-12 6W, $104.00 , $48.36 ,54%, $56.89 ,45%, $57.32 ,Made in U.S.A,1 Year
Signamax,24452-C3FU,24-Port Cat 3 RJ-45 2W Telco, $105.00 , $48.83 ,54%, $57.44 ,45%, $57.88 ,Made in U.S.A,1 Year
Signamax,24452-C3MU,24-Port Cat 3 RJ-45 2W Telco, $105.00 , $48.83 ,54%, $57.44 ,45%, $57.88 ,Made in U.S.A,1 Year
Signamax,24452-C4U, 24 Port RJ45 2WIRE 110, $131.75 , $61.27 ,54%, $72.08 ,45%, $72.62 ,Made in U.S.A,1 Year
Signamax,24454-C3MU,24-Port Cat 3 RJ-45 4W Telco, $118.00 , $54.87 ,54%, $64.55 ,45%, $65.04 ,Made in U.S.A,1 Year
Signamax,24454-C5FT,24-Port Category 5 Telco Patch, $124.00 , $57.66 ,54%, $67.84 ,45%, $68.35 ,Made in U.S.A,1 Year
Signamax,24454-C5MT,24-Port Category 5 Telco Patch, $124.00 , $57.66 ,54%, $67.84 ,45%, $68.35 ,Made in U.S.A,1 Year
Signamax,24458A-C5E,24-Port Category 5e Angled, $212.00 , $98.58 ,54%, $115.98 ,45%, $116.85 ,Made in U.S.A,1 Year
Signamax,24458A-C6A,24-Port Category 6A 10G Angled, $290.00 , $134.85 ,54%, $158.65 ,45%, $159.85 ,Made in U.S.A,1 Year
Signamax,24458A-C6C,24-Port Category 6 Angled, $264.00 , $122.76 ,54%, $144.42 ,45%, $145.51 ,Made in U.S.A,1 Year
Signamax,24458-C4U,24-Port Category 3 RJ-45 8W, $104.00 , $48.36 ,54%, $56.89 ,45%, $57.32 ,Made in U.S.A,1 Year
Signamax,24458-C5FB,"24-Port Gigabit Telco Panel,", $140.00 , $65.10 ,54%, $76.59 ,45%, $77.17 ,Made in U.S.A,1 Year
Signamax,24458-C6A,24-Port Category 6A Patch, $250.00 , $116.25 ,54%, $136.76 ,45%, $137.80 ,Made in U.S.A,1 Year
Signamax,24458FT-C5E,24-Port Category 5e Feed-Thru, $156.00 , $72.54 ,54%, $85.34 ,45%, $85.99 ,Made in U.S.A,1 Year
Signamax,24458FTHD-C5E,24-Port Category 5e High, $160.00 , $74.40 ,54%, $87.53 ,45%, $88.19 ,Made in U.S.A,1 Year
Signamax,24458FTHD-C6,24-Port Category 6 High, $214.00 , $99.51 ,54%, $117.07 ,45%, $117.96 ,Made in U.S.A,1 Year
Signamax,24458FTSH-C5E,24 Port Cat5E Shielded, $153.05 , $71.17 ,54%, $83.73 ,45%, $84.36 ,Made in U.S.A,1 Year
Signamax,24458MD-C5E,24-Port Category 5e Patch, $98.00 , $45.57 ,54%, $53.61 ,45%, $54.02 ,Made in Taiwan,1 Year
Signamax,24458MD-C5E-A-E,24-Port Category 5e Angled, $98.54 , $45.82 ,54%, $53.90 ,45%, $54.31 ,Made in Taiwan,1 Year
Signamax,24458MD-C6C,24-Port Category 6+ Patch, $172.00 , $79.98 ,54%, $94.09 ,45%, $94.81 ,Made in Taiwan,1 Year
Signamax,24458S-C5E,24-Port Cat5E  Shielded Patch, $164.00 , $76.26 ,54%, $89.72 ,45%, $90.40 ,Made in U.S.A,1 Year
Signamax,24458S-C6C,24-Port Cat 6+ Shielded  Patch, $240.00 , $111.60 ,54%, $131.29 ,45%, $132.29 ,Made in U.S.A,1 Year
Signamax,24458SFTHD-C6,24-Port Category 6 Screened, $230.00 , $106.95 ,54%, $125.82 ,45%, $126.77 ,Made in U.S.A,1 Year
Signamax,24BNC75-FT,24-Port 75 Ohm BNC Feed-Thru, $138.00 , $64.17 ,54%, $75.49 ,45%, $76.06 ,Made in U.S.A,1 Year
Signamax,24BNC-FT,24-Port BNC Feed-Thru, $122.00 , $56.73 ,54%, $66.74 ,45%, $67.25 ,Made in U.S.A,1 Year
Signamax,24F-FT,24-Port F Type Connector, $97.00 , $45.11 ,54%, $53.06 ,45%, $53.47 ,Made in U.S.A,1 Year
Signamax,24HDLC-FT-G,"48-Fiber (24-Duplex) HD Panel,", $330.00 , $153.45 ,54%, $180.53 ,45%, $181.89 ,Made in U.S.A,1 Year
Signamax,24HDSCG-FT,24-port High-density Optical, $220.00 , $102.30 ,54%, $120.35 ,45%, $121.26 ,Made in U.S.A,1 Year
Signamax,24LC-FT-C,48-fiber (24-duplex) LC SM, $332.00 , $154.38 ,54%, $181.62 ,45%, $183.00 ,Made in U.S.A,1 Year
Signamax,24MTRJ-FT,24-Port (48-Fiber) MT-RJ MM, $190.00 , $88.35 ,54%, $103.94 ,45%, $104.73 ,Made in U.S.A,1 Year
Signamax,24SC-FT,24-Port (24-Fiber) SC MM, $132.00 , $61.38 ,54%, $72.21 ,45%, $72.76 ,Made in U.S.A,1 Year
Signamax,24SC-FT-C,24-Fiber (24-Simplex) SC SM, $156.60 , $72.82 ,54%, $85.67 ,45%, $86.32 ,Made in U.S.A,1 Year
Signamax,24SC-FT-CA,24-Port (24-simplex) SM APC SC, $156.60 , $72.82 ,54%, $85.67 ,45%, $86.32 ,Made in U.S.A,1 Year
Signamax,24ST-FT,24-Port (24-Fiber) ST MM, $128.00 , $59.52 ,54%, $70.02 ,45%, $70.55 ,Made in U.S.A,1 Year
Signamax,24U-HDMMP,24-Port Unloaded High Density, $50.00 , $23.25 ,54%, $27.35 ,45%, $27.56 ,Made in Taiwan,1 Year
Signamax,24U-HDMMP-A-C6A,24-Port Category 6A Angled, $108.00 , $50.22 ,54%, $59.08 ,45%, $59.53 ,Made in U.S.A,1 Year
Signamax,24U-HDMMP-C6,24-Port Category 6 Unloaded, $50.00 , $23.25 ,54%, $27.35 ,45%, $27.56 ,Made in U.S.A,1 Year
Signamax,24U-HDMMP-C6A,24-Port Cat 6A Unloaded High, $50.00 , $23.25 ,54%, $27.35 ,45%, $27.56 ,Made in Taiwan,1 Year
Signamax,24U-MMP,24-Port Unloaded Standard, $50.00 , $23.25 ,54%, $27.35 ,45%, $27.56 ,Made in U.S.A,1 Year
Signamax,300PR-3MX03,300-Pair Wall Mount Panel, $589.89 , $274.30 ,54%, $322.70 ,45%, $325.14 ,Made in U.S.A,1 Year
Signamax,300PR-4MX03,300-Pair Wall Mount Panel, $564.69 , $262.58 ,54%, $308.92 ,45%, $311.25 ,Made in U.S.A,1 Year
Signamax,300PR-5MB-33,300 Pr. Wall Mount Block, $733.88 , $341.25 ,54%, $401.48 ,45%, $404.51 ,Made in U.S.A,1 Year
Signamax,300PR-5MX03,300-Pair Wall Mount Panel, $560.91 , $260.82 ,54%, $306.85 ,45%, $309.17 ,Made in U.S.A,1 Year
Signamax,32458FT-C5E,32-Port Category 5e Feed-Thru, $196.00 , $91.14 ,54%, $107.22 ,45%, $108.03 ,Made in U.S.A,1 Year
Signamax,32BNC75-FT,32-Port 75 Ohm BNC Feed-Thru, $170.00 , $79.05 ,54%, $93.00 ,45%, $93.70 ,Made in U.S.A,1 Year
Signamax,32BNC-FT,32-Port BNC Feed-Thru, $150.00 , $69.75 ,54%, $82.06 ,45%, $82.68 ,Made in U.S.A,1 Year
Signamax,32F-FT,32-Port F Type Connector, $118.00 , $54.87 ,54%, $64.55 ,45%, $65.04 ,Made in U.S.A,1 Year
Signamax,32MTRJ-FT,32-Port (64-Fiber) MT-RJ MM, $240.00 , $111.60 ,54%, $131.29 ,45%, $132.29 ,Made in U.S.A,1 Year
Signamax,32SC-FT,32-Port (32-Fiber) SC MM, $162.00 , $75.33 ,54%, $88.62 ,45%, $89.29 ,Made in U.S.A,1 Year
Signamax,32ST-FT,32-Port (32-Fiber) ST MM, $152.00 , $70.68 ,54%, $83.15 ,45%, $83.78 ,Made in U.S.A,1 Year
Signamax,32U-MMP,32-Port Unloaded Standard, $52.00 , $24.18 ,54%, $28.45 ,45%, $28.66 ,Made in U.S.A,1 Year
Signamax,48112-C3FU,48-Port Cat 3 RJ-11 2W Telco, $191.00 , $88.82 ,54%, $104.49 ,45%, $105.28 ,Made in U.S.A,1 Year
Signamax,48112-C3MU,48-Port Cat 3 RJ-11 2W Telco, $191.00 , $88.82 ,54%, $104.49 ,45%, $105.28 ,Made in U.S.A,1 Year
Signamax,48114-C3FU,48-Port Cat 3 RJ-11 4W Telco, $214.00 , $99.51 ,54%, $117.07 ,45%, $117.96 ,Made in U.S.A,1 Year
Signamax,48114-C3MU,48-Port Cat 3 RJ-11 4W Telco, $214.00 , $99.51 ,54%, $117.07 ,45%, $117.96 ,Made in U.S.A,1 Year
Signamax,48116-C4U,48-Port Category 3 RJ-12 6W, $196.00 , $91.14 ,54%, $107.22 ,45%, $108.03 ,Made in U.S.A,1 Year
Signamax,48452-C3FU,48-Port Cat 3 RJ-45 2W Telco, $191.00 , $88.82 ,54%, $104.49 ,45%, $105.28 ,Made in U.S.A,1 Year
Signamax,48452-C3MU,48-Port Cat 3 RJ-45 2W Telco, $191.00 , $88.82 ,54%, $104.49 ,45%, $105.28 ,Made in U.S.A,1 Year
Signamax,48454-C3MU,48-Port Cat 3 RJ-45 4W Telco, $214.00 , $99.51 ,54%, $117.07 ,45%, $117.96 ,Made in U.S.A,1 Year
Signamax,48458A-C5E,48-Port Category 5e Angled, $322.00 , $149.73 ,54%, $176.15 ,45%, $177.48 ,Made in U.S.A,1 Year
Signamax,48458A-C6A,48-Port Category 6A 10G Angled, $480.00 , $223.20 ,54%, $262.59 ,45%, $264.57 ,Made in U.S.A,1 Year
Signamax,48458A-C6C,48-Port Category 6 Angled, $430.00 , $199.95 ,54%, $235.24 ,45%, $237.01 ,Made in U.S.A,1 Year
Signamax,48458-C4U,48-Port Category 3 RJ-45 8W, $196.00 , $91.14 ,54%, $107.22 ,45%, $108.03 ,Made in U.S.A,1 Year
Signamax,48458-C5FB,"48-Port Gigabit Telco Panel,", $250.00 , $116.25 ,54%, $136.76 ,45%, $137.80 ,Made in U.S.A,1 Year
Signamax,48458-C6A,48-Port Category 6A Patch, $480.00 , $223.20 ,54%, $262.59 ,45%, $264.57 ,Made in U.S.A,1 Year
Signamax,48458FT-C5E,48-Port Category 5e Feed-Thru, $294.00 , $136.71 ,54%, $160.84 ,45%, $162.05 ,Made in U.S.A,1 Year
Signamax,48458FTHD-C5E,48-Port Category 5e High, $290.00 , $134.85 ,54%, $158.65 ,45%, $159.85 ,Made in U.S.A,1 Year
Signamax,48458FTHD-C6,48-Port Category 6 High, $410.00 , $190.65 ,54%, $224.29 ,45%, $225.99 ,Made in U.S.A,1 Year
Signamax,48458HDMMP-C5E-BU,48-Port Category 5e Patch, $264.00 , $122.76 ,54%, $144.42 ,45%, $145.51 ,Made in U.S.A,1 Year
Signamax,48458HDMMP-C5E-GN,48-Port Category 5e Patch, $264.00 , $122.76 ,54%, $144.42 ,45%, $145.51 ,Made in U.S.A,1 Year
Signamax,48458HDMMP-C5E-GY,48-Port Category 5e Patch, $264.00 , $122.76 ,54%, $144.42 ,45%, $145.51 ,Made in U.S.A,1 Year
Signamax,48458HDMMP-C5E-WH,48-Port Category 5e Patch, $264.00 , $122.76 ,54%, $144.42 ,45%, $145.51 ,Made in U.S.A,1 Year
